instruction,response,source
"“비 내린 뒤 골목길에 고인 물웅덩이에 비친 하늘과 오래된 한옥 지붕, 그리고 그 위를 지나가는 구름의 그림자를 통해, 과거와 현재, 꿈과 현실이 맞닿는 순간을 섬세하게 포착하는 시.”를 중심으로 첫 행에서 큰 감정을 던지고, 마지막 행에서 반전시키는 숨막히게 아름다운 스타일의 단편시를 써 보세요.","서늘한 그리움이 온 세상을 덮친다—  
비의 흰 손길이 지나간 뒤,  
좁은 골목 끝 물웅덩이 속에서  
기억보다 오래된 한옥 지붕이 흔들리고  
구름의 슬픈 그림자가 그 위로 미끄러진다.

시간은 흐르지 못하고  
꿈과 현실, 지나간 웃음과 남은 침묵 사이  
나는 웅덩이 가장자리에 한 발을 담근 채  
두 겹의 하늘 아래  
오직 너를 기다린다.

돌연, 구름이 걷히자  
물 속의 집과 하늘,  
모든 그림자가 사라지고—  
입 속에 감도는 건  
오직 맑은 오늘의 숨결.",poem
"“해질 무렵, 낯선 도시에서 떠오르는 가족에 대한 그리움”를 에픽 시 형식으로, 긴 서사(20행 이상) 분량으로 지어 보세요. 운율이나 구조는 자유롭게 선택하시면 됩니다.","해질 무렵, 낯선 도시 골목을 걷는다  
차가운 벽돌담은 먼지 묻은 기억처럼  
낯선 언어들이 이방인의 어깨로 흩어진다  
피곤한 신발 아래 하루가 무너지고  
황혼빛은 가느다랗게 가슴을 어루만진다

골목길 끝에 저녁 종소리가 흘러  
식탁마다 저마다의 이야기가 불을 켠다  
노란 불빛이 창백한 구름을 뚫고  
조각난 창문들을 하나하나 엿본다  
나는 서서 고요히 지나간 시간에 기대고

포장마차에 서린 국물 냄새가 잠시  
어머니가 끓이던 국을 어렴풋이 떠올린다  
가만히 불러보던 식구들 이름이  
입술을 적실 새도 없이  
낡은 셔츠 소매에 적셔진다

어두워진 거리에 차량 불빛이 흐려지고  
알 수 없는 노래 소리가 담장을 오른다  
저 멀리, 익숙한 언덕이 없음을 깨닫는다  
돌아갈 지도는 손에 쥐어지지 않고  
가족의 목소리만 마음 가장 깊은 곳에서 되새김질한다

따뜻한 밥, 웃음 섞인 만찬, 보채던 동생  
아버지의 낮은 기침소리와 어머니의 깨우던 손  
그 모든 것들이 황혼과 함께 먼 별처럼 빛난다  
낯선 도시 저녁의 외로움은 파도처럼 불어와  
사무치게 가장 소중한 이름들을 불러본다

끝이 닿지 않는 골목을 천천히 걷는다  
누군가 창문 넘어 나를 기다릴 것 같은 착각  
그래, 열쇠로 따지 못할 문 너머  
내 마음은 또다시 저녁을 기다린다  
잊으려 할수록 또렷해지는 가족의 얼굴,  
이 도시의 해질 무렵 나는 다시 고향을 향해 걷는다",poem
"“비 내리는 새벽, 낯선 도시의 골목에서 우연히 만난 타향 사람들과 나누는 짧은 연대의 순간”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.","비 내리는 새벽이었다  
어딘지 모를 도시, 낯선 골목  
내 구두는 고요히 물을 적시고  
가로등 불빛이 젖은 벽에 젖어 있었다

그때, 이름 모를 얼굴들  
우산 아래로 어깨를 포개며  
아주 잠깐, 나와 눈이 마주쳤다 —  
서로의 언어는 아득했지만,  
비의 소리에 깃든 안부만 건넸다

우리는 잠시 같은 꿈을 꾸듯  
세상 어디든 돌아갈 수 있을 것만 같았다  
실은, 그들은 내 꿈의 지나가는 행인  
그러니까  
지나치면서 스치는 따뜻함만 기억된다

비는 그치지 않았고  
도시는 여전히 낯설었고  
나는 잠에서 깨었고  
그러나 짧은 연대의 느낌은,  
이상하게 오늘 하루 내내 내 마음에 남았다",poem
"5×5 그리드 형식으로 각 행마다 “환승역의 복잡한 계단에서 서로 스쳐 지나가는 수많은 사람들 속에서, 순간적으로 교차하는 시선과 미묘한 감정을 포착하여, 인연과 우연의 의미를 사색하는 시.”와 연관된 단어를 하나씩 채우고, 그 단어들을 순차적으로 풀어 쓴 시를 작성하세요.","### 5×5 그리드: 각 행마다 한 단어씩 (총 5개 단어)

| 1행 | 2행 | 3행 | 4행 | 5행 |
|-----|-----|-----|-----|-----|
| 환승 | 시선 | 스침 | 우연 | 인연 |

---

#### 각 단어를 순차적으로 풀어 쓴 시

**환승**  
지하철 역사, 구불구불 얽힌 길목에서  
다른 노선을 향한 발걸음들이  
멈추지 않고 흘러간다  
매일 그곳에서  
새로운 이야기가 환승하고 있다

**시선**  
분주한 군중 속  
어디론가 급히 걸으며  
잠깐 스치는, 머물다 가는  
어떤 시선 한 줄기  
내 세계에 작은 파문을 그려놓는다

**스침**  
팔과 어깨, 옷자락,  
말 없이 지나치는 스침에  
낯선 온기가 전해지고  
의미 없는 듯, 그 짧은 순간  
아주 오래 기억된다

**우연**  
그리고 그 모든 만남과 동선은  
이름 없는 우연들의 집합  
어딘가에선 다시 만날 수도,  
결코 마주치지 않을 수도 있는  
삶의 교차점이다

**인연**  
스쳐간 인연도 있으리  
소용돌이치는 시간 속  
때론 우연이 모여 인연이 된다  
계단을 오르내리는  
모든 만남은, 어쩌면 시작이었다",poem
"“도시의 오래된 다리 위를 걷다가, 다리 난간에 남겨진 이름 없는 낙서와 조용히 머무는 사람들을 통해 지나간 시간과 남겨진 마음의 흔적을 발견하는 시.”를 주제로 사회·정치적 메시지를 담아 풍자하거나 비판하는 시를 써 보세요.","오래된 다리 위에서

누군가 남긴 이름 없는 낙서  
펜이 아니라 열망으로 새긴  
망설임, 저항, 희망의 조각들  
- 운동화 끝에 걸린 채  
지나가는 시절을 붙잡는다

다리는 오래전에 약속했다,  
이쪽과 저쪽을 잇겠다고  
하지만 우리는 아직 건너편을  
완전히 알아본 적이 없고  
난간 너머, 누군가는  
멈춰 서서  
두 주먹에 깃든 소리 없는 외침을  
바람에 흩날린다

여기엔 ‘우리’도, ‘나’도 없다  
누구의 정치, 어느 사회의 질서도  
이 반듯한 철 난간 위에선  
아무 이름 얻지 못한다  
오직 흉내와 울림,  
지워지지 않는 불온한 흔적만이  
불빛을 따라 길게 드리워진다

어쩌면 다리란  
건너는 자보다 지키는 자에게  
더 많은 이야기를 주는 곳  
지나는 발자국 뒤에 남은  
크고 작은 두려움, 기대,  
잊지 못한 상처들

이번 선거의 약속도  
시민의 운명도  
파란 스프레이 뒷면에서  
묵묵히 마모된다  
새로운 주인이 오기 전까지  
다리 위의 이름 없는 낙서처럼  
우리는 모두,  
조용히 머무르며  
스스로를 기록한다

언젠가 누군가  
이 오래된 다리 위를 걷다가  
멈춰 선 이유를 묻는다면  
응답 대신  
살아 있는 흔적만 남으리  
무수한 ‘이름 없음’들이  
침묵 속에  
함께 흐르고 있으리",poem
"“봄비가 내리는 저녁, 오래된 골목길을 거닐며 젖은 돌담과 흐릿한 가로등 아래서 잊고 지냈던 어린 시절의 꿈과 현재의 삶을 교차시켜 그리는 시.”와 연결된 오브제 하나(예: 오래된 나침반, 깨진 유리잔)가 화자 되어 시계열 순서로 독백하는 시를 써 보세요.","**오래된 흑백 사진 한 장이 화자가 되어**

1  
나는 오래전부터 이 어둑한 서랍 속에 있었다.  
빛바랜 가장자리와 눅눅한 종이 결에  
가늘게 새겨진 처음의 순간들.  
오늘 저녁, 봄비가 내린다.  
서랍이 열리고, 나는 손끝에 걸려  
조심히 골목길로 데려가진다.

2  
나는 주머니 속에서 익숙한 발자국 소리를 듣는다.  
젖은 돌담 위로 빗방울이 흘러내리고  
흐릿한 가로등이 네 얼굴을 감싼다.  
돌연, 나는 느낀다—  
한때 네가 품었던 따스한 꿈을.

3  
어린 시절, 너는 내 속에서 웃고 있었다.  
우리의 눈길 너머,  
풀빛과 소년의 목소리,  
무수한 미래와 기대—  
그러나 그 시간은 사진 안에 묶이고  
나는 순간의 파문 속에 갇힌다.

4  
오늘의 너는 나를 바라보며 걷는다.  
가슴속에 남은 옛 노래를 더듬는 듯  
한 발 한 발, 현재의 삶을 더듬는다.  
빗물에 문질러진 내 얼굴 위로  
지금의 네가 흐릿하게 포개진다.

5  
나는 안다.  
그때의 꿈도, 지금의 너도  
모두 이 빗속 골목 어딘가에 있다.  
꺼내지 못한 말들과 보여주지 못한 풍경으로  
그저 물기 어린 손안에서  
나는 시간의 다리를 놓는다—  
사라진 소망과 남은 삶을  
이 저녁에 다시 교차시키면서.",poem
"“떠나는 것과 남는 것 사이의 침묵”와 연결된 오브제 하나(예: 오래된 나침반, 깨진 유리잔)가 화자 되어 1인칭로 독백하는 시를 써 보세요.","나는 오래된 나침반이었다.  
칠이 벗겨진 내 몸엔  
기억의 먼지가 얇게 내려앉아 있다.  
누군가는 떠나야 했고,  
누군가는 남아야 했다.  
아무도 묻지 않았다, 내가 가리킨 방향에 대하여.

침묵은 내 바늘 끝에 매달려  
서서히 무거워졌다.  
너의 손바닥이 지난 따뜻한 온기조차  
이젠 잊을까 두렵다.  
나는 여전히 북쪽을 가리키는데,  
너는 남쪽 어딘가로 흩어져 버렸다.

책상 서랍 안,  
더 이상 닫히지 않는 작은 경첩 아래,  
나는 나 자신에게 묻는다—  
남겨진다는 건 무엇일까.  
내가 가진 지남은 모두  
빗나가 버린 걸까.

문득 옛 주인의 부드러운 손길이 떠오른다.  
지도 한 쪽에 머뭇거리며  
끝내 걷지 못한 길을 바라보던,  
그 젊은 목소리.  
나는 대답하지 못했다.  
바늘 끝 침묵이 내 언어의 전부였다.

그러나, 떠나는 것도  
남는 것도  
결국 내 작은 원 안에서 머물 뿐,  
나는 오늘도  
방향을 지키며  
또 다시 묻는다—  
잃어버린 길과  
지나간 손길,  
그 사이의  
무거운 침묵을.",poem
"“낡은 버스 정류장에서 비를 피해 서 있는 사람들의 모습을 통해, 서로 모르는 이들이 잠시 같은 공간에서 공유하는 기다림과 그리움, 그리고 흩어질 운명을 조용히 응시하는 시.”와 3개의 단어(무작위로: 예술, 바람, 기억)를 섞어 콜라주처럼 산문-시 하이브리드로 작성하세요.","낡은 버스 정류장, 금이 간 천막 아래 서 있는 이들의 어깨 위로 비가 고요히 흐른다. 우리는 서로를 모르는 채, 같은 빗소리, 같은 시간의 무게를 나눈다. 누군가는 손끝으로 젖은 머리카락을 쓸어올리고, 누군가는 낡은 운동화 끝을 물끄러미 바라본다. 기다림이 우리를 잠시 모아 놓고, 그리움은 저마다의 주머니에 감춰진 예술처럼 조용히 숨 쉬고 있다.

바람이 지나갈 때마다 낡은 광고판이 미약하게 흔들리고, 우리는 그 진동만큼씩 흩어질 날을 예감한다. 그러나 이 순간만큼은, 우리는 버스를 함께 기다린다. 서로의 이름을 몰라도, 기억은 이 검은 유리창 뒤의 풍경처럼 어렴풋이 이어진다. 누구에게나 하나쯤 오래된 버스 정류장이 있고, 그곳에서 불현듯 떠오르는 예술 같은 추억이 있다.

누군가의 우산 끝에 맺힌 빗방울이 바닥으로 떨어진다. 그 소리를 들으며 나는 문득 생각한다. 우리가 이 따뜻한 작은 공간에 머무는 동안, 바람과 비와 기억이 짧게 하나가 되는 순간, 삶은 나도 모르는 채 시(詩) 한 줄로 깃든다고. 잡힐 듯 멀어지는 버스의 불빛을, 우리는 기약 없이 지켜본다—각자의 그리움에 기대어, 조용히, 산문과 시가 뒤섞인 채로.",poem
"이상의 시집을 읽고 영감을 받은 듯, “이방인의 시선으로 바라본 낯선 도시의 아침, 익숙하지 않은 소리와 풍경 속에서 자신만의 의미를 찾아가는 여정”를 경쾌한 어조로 시를 써 보세요.","이방인의 시선으로

새벽 달린다, 이름 모를 골목  
주황 트럭이 사탕처럼 박힌 거리  
붉은 신호등이 내게 윙크를 건넨다  
어제도 모른 체했던 아스팔트가  
오늘은 내 구두를 따라 웃는다

쏟아지는 빵 굽는 냄새,  
자전거 벨소리, 낯선 언어  
아, 내 귀에 춤을 추네  
모퉁이마다 펼쳐지는 첫인상  
조금 서툰 미소들이 서로 인사하는 아침

나는 이름표 없는 여행자  
모든 것이 처음인 듯 설레고  
유리창에 비친 오늘의 나는  
여기서야 비로소 나를 만나는 중

놀라움과 두근거림을 호주머니에 넣고  
거리 끝 굽이마다 나만의 지도 그린다  
아, 낯섦 속에서 어쩐지   
익숙한 노래를 흥얼거리게 되는  
이 도시의 아침, 나의 여정은  
한 문장씩 환하게 시작된다",poem
"“잊혀진 기억과 변화하는 세상 속에서, 서로의 다름을 이해하며 함께 미래를 그려나가는 이들의 희망과 연대에 관한 시.”를 주제로 짧은 이야기 2문장(서사) 후, 그 이야기를 압축한 4행 시로 마무리하세요.","어느 날, 오래된 도서관에서 각기 다른 과거를 가진 이들이 만나 서로의 상처와 꿈에 대해 이야기하기 시작했다. 그들은 자신들의 차이를 받아들이며, 눈앞에 다가온 새로운 세상을 함께 그려나갈 용기를 얻었다.

서로 다른 빛이  
과거를 비추고  
희망의 손길로  
미래를 잇는다",poem
"“한겨울 동네 골목길을 걷다 발견한 오래된 우체통과, 그 안에 남겨진 누군가의 손편지가 시간과 세대를 이어주는 연결고리가 되는 풍경을 그리는 시.”를 주제로 짧은 이야기 2문장(서사) 후, 그 이야기를 압축한 4행 시로 마무리하세요.","흰 눈이 소복이 쌓인 동네 골목길을 걷다가, 닳아버린 빨간 우체통 안에 오래된 손편지를 발견했다. 그 편지 속 빛바랜 문장은 오랜 세월을 뛰어넘어 나와 누군가의 마음을 연결해주었다.

하얗게 숨 쉬는 골목  
빨간 우체통 아래  
펼쳐진 누군가의 말  
시간 너머 손을 잡네",poem
"“늦은 밤, 지하철 마지막 칸에 앉아 각자의 집으로 향하는 사람들의 고단한 표정과 저마다의 이야기를 상상하는 시”라는 제목으로 독자가 클릭하고 싶어지는 문구 1행 후, 강렬한 3행 시를 덧붙이세요.","### 오늘 당신이 탄 그 마지막 칸에는, 수많은 이야기가 말을 아끼고 앉아 있습니다.

피곤이 묻은 어깨 너머  
누군가의 하루가 스칩니다  
정적 속에, 우리는 집으로 간다",poem
"“밤늦은 편의점 앞, 서로 다른 삶을 살아온 이들이 무심히 나누는 짧은 인사와 스치는 미소 속에서 피어나는 순간적인 연결감에 대한 시.”를 과거, 현재, 미래 세 연으로 나누어 표현하는 시를 작성하세요. 각 연의 시작에 시간표시(과거·현재·미래)를 넣으세요.","과거  
네온사인 아래 엷던 내 그림자,  
누군가 지나치듯 묻던 안부 한마디,  
서로 이름도 모른 채 웃곤 했지.  
따스한 불빛 너머로 번지던 하루 끝의 쓸쓸함 속,  
나는 조용히 연결되길 바랐다.

현재  
종이컵에 담긴 커피 향과  
말없이 나누는 고개 끄덕임,  
서로의 하루를 짧은 미소로 받아 안는다.  
편의점 앞 시린 공기 너머,  
익숙한 이 순간, 우리는 잠시 닮아 있다.

미래  
언젠가 각자의 길에 서서,  
문득 다시 떠올릴 이 밤이 오겠지—  
스쳐간 인연의 숱한 계절들 사이  
다시 만난다면,  
우리의 짧은 인사가  
오랜 정으로 이어질지도 모른다.",poem
